Geography,Geographic Area Name,POV_kids5years%,POV_Fem_NoSpouse%,AgeAbove65%,HealthIns65%,NoVeh%,Fem_NoSpouse%,AgeUnder5%,POV_Income12m%,Language_NoEnglish%,Disability%,RenterOccupied5+%,No_School%,NoComp_NoInt%,Pop_Den,UnemployedCiv%,MobileHome%,BlackPop%,RenterOccupied%,HispanicPOP%,Household_Size_avg
1500000US120860001071,Block Group 1; Census Tract 1.07; Miami-Dade County; Florida,0.00,0.00,28.54,1.24,5.94,24.83,2.85,5.59,0.00,31.27,8.42,0.00,0.00,3374.42,0.00,0.00,2.47,54.21,28.16,2.6
1500000US120860128012,Block Group 2; Census Tract 128.01; Miami-Dade County; Florida,0.00,0.00,16.62,0.00,3.38,7.74,0.00,1.63,7.54,16.48,0.00,1.02,3.38,1767.32,2.67,0.00,0.15,0.00,94.86,2.89
1500000US120860128021,Block Group 1; Census Tract 128.02; Miami-Dade County; Florida,0.00,0.00,8.06,0.00,0.00,15.57,4.61,0.00,4.52,16.28,8.66,0.00,16.58,2145.46,0.48,0.00,4.41,77.53,88.15,2.67
1500000US120860128022,Block Group 2; Census Tract 128.02; Miami-Dade County; Florida,0.00,0.00,19.90,0.64,3.41,9.93,6.15,2.06,0.00,20.03,0.00,0.64,1.28,965.10,1.02,0.00,0.00,11.52,90.42,2.66
1500000US120860129001,Block Group 1; Census Tract 129; Miami-Dade County; Florida,0.00,2.11,16.63,0.00,0.00,22.89,0.95,6.01,15.00,13.32,2.33,0.74,6.99,4477.08,3.16,0.00,0.00,40.61,99.63,2.33
1500000US120860129002,Block Group 2; Census Tract 129; Miami-Dade County; Florida,0.00,7.63,13.17,0.00,1.94,38.01,8.58,19.16,16.76,16.46,2.78,1.65,3.47,1511.04,2.47,0.00,0.00,54.17,94.63,3.21
1500000US120860130001,Block Group 1; Census Tract 130; Miami-Dade County; Florida,0.00,0.00,17.06,0.00,5.84,17.83,0.59,5.95,14.44,24.85,0.00,0.00,2.58,5674.60,1.99,2.92,0.59,7.22,97.63,3.19
1500000US120860130002,Block Group 2; Census Tract 130; Miami-Dade County; Florida,0.00,10.86,23.09,0.80,4.02,46.18,2.49,19.11,17.78,15.44,3.31,3.01,9.70,7865.61,0.60,0.00,0.00,45.33,97.55,2.95
1500000US120860131001,Block Group 1; Census Tract 131; Miami-Dade County; Florida,9.40,19.11,10.85,0.68,7.28,42.37,4.16,21.73,20.93,14.50,19.95,2.68,11.74,6812.34,1.78,0.00,0.00,77.00,93.57,3.1
1500000US120860131002,Block Group 2; Census Tract 131; Miami-Dade County; Florida,0.00,8.45,19.51,0.00,4.24,32.56,3.55,15.30,17.30,23.98,2.61,2.89,12.84,6264.87,0.48,0.00,1.00,40.37,94.22,2.92
1500000US120860132011,Block Group 1; Census Tract 132.01; Miami-Dade County; Florida,0.00,0.00,25.78,0.00,3.58,11.93,1.84,11.70,12.13,32.83,4.21,0.51,12.63,8906.76,0.00,0.00,0.38,19.79,95.37,3.3
1500000US120860132012,Block Group 2; Census Tract 132.01; Miami-Dade County; Florida,0.00,0.00,11.06,0.00,0.00,8.02,5.21,13.92,9.74,8.20,4.22,0.76,10.97,4751.76,4.32,0.00,0.00,44.30,97.71,3.32
1500000US120860132021,Block Group 1; Census Tract 132.02; Miami-Dade County; Florida,8.36,0.00,9.93,0.00,3.12,12.81,8.97,8.36,21.64,20.41,3.90,2.79,2.34,5149.76,0.00,0.00,0.00,28.83,97.65,3.51
1500000US120860132022,Block Group 2; Census Tract 132.02; Miami-Dade County; Florida,0.00,0.00,24.68,0.00,5.43,18.28,3.60,0.65,14.88,16.04,0.00,2.24,9.21,6498.44,4.30,0.00,0.14,5.43,99.35,3.5
1500000US120860133011,Block Group 1; Census Tract 133.01; Miami-Dade County; Florida,0.00,4.90,14.36,0.00,4.60,17.40,3.10,20.83,9.21,30.93,10.46,5.91,19.04,5834.10,1.41,0.00,0.00,49.79,96.41,2.96
1500000US120860133012,Block Group 2; Census Tract 133.01; Miami-Dade County; Florida,0.00,3.60,20.86,0.90,3.52,39.22,3.38,9.48,15.00,34.08,9.32,0.60,6.00,5595.90,2.78,0.00,0.98,15.53,99.78,2.75
1500000US120860133021,Block Group 1; Census Tract 133.02; Miami-Dade County; Florida,0.00,3.23,13.41,0.94,5.45,7.26,7.08,3.23,8.83,14.97,9.26,3.40,23.98,3673.07,2.27,0.00,0.00,48.77,89.61,2.89
1500000US120860133022,Block Group 2; Census Tract 133.02; Miami-Dade County; Florida,0.00,6.58,10.82,0.00,5.52,26.87,8.78,13.70,8.87,25.47,3.47,0.14,3.79,3690.13,0.90,3.00,0.00,66.56,95.44,3.31
1500000US120860134001,Block Group 1; Census Tract 134; Miami-Dade County; Florida,0.00,10.56,20.37,0.00,11.94,32.71,1.99,13.60,18.96,32.54,3.41,2.79,21.96,12140.80,4.70,0.00,2.71,45.31,96.14,2.68
1500000US120860134002,Block Group 2; Census Tract 134; Miami-Dade County; Florida,13.14,19.09,16.32,1.11,4.07,30.30,11.00,25.92,17.23,18.94,3.81,1.43,5.64,5989.62,1.47,3.32,4.33,38.32,88.65,3.31
1500000US120860135001,Block Group 1; Census Tract 135; Miami-Dade County; Florida,0.00,3.01,9.77,0.00,3.65,26.91,4.58,17.47,20.11,30.13,19.97,3.12,17.36,4416.87,3.02,0.00,2.17,84.90,97.48,3.33
1500000US120860135002,Block Group 2; Census Tract 135; Miami-Dade County; Florida,27.46,5.97,9.00,0.00,9.01,28.36,11.32,37.31,21.73,22.11,8.33,1.14,3.63,20622.44,2.47,0.00,0.00,48.93,97.17,2.94
1500000US120860135003,Block Group 3; Census Tract 135; Miami-Dade County; Florida,0.00,14.48,23.37,0.00,20.28,40.40,2.39,17.85,20.37,45.59,14.45,0.95,22.61,15393.65,0.00,0.00,0.00,89.04,93.32,2.93
1500000US120860136001,Block Group 1; Census Tract 136; Miami-Dade County; Florida,0.00,9.94,8.74,0.00,3.71,26.51,9.30,11.45,29.13,24.52,1.34,0.56,0.00,17934.55,1.45,0.00,0.00,82.79,92.75,3.17
1500000US120860136002,Block Group 2; Census Tract 136; Miami-Dade County; Florida,5.48,10.24,18.72,1.44,8.79,22.86,5.20,10.24,16.49,25.99,0.00,0.31,8.24,4964.27,9.77,0.00,0.00,39.93,94.62,2.92
1500000US120860136003,Block Group 3; Census Tract 136; Miami-Dade County; Florida,0.00,6.93,14.80,0.28,8.85,35.58,4.72,9.36,26.61,27.80,0.00,0.47,20.73,5721.58,0.00,0.00,0.00,52.85,98.54,2.68
1500000US120860137001,Block Group 1; Census Tract 137; Miami-Dade County; Florida,0.00,0.00,22.54,0.00,9.19,39.78,6.92,7.46,29.06,15.12,4.00,0.30,15.78,2638.78,3.06,0.11,0.47,62.92,96.77,2.97
1500000US120860137002,Block Group 2; Census Tract 137; Miami-Dade County; Florida,0.00,7.35,17.01,0.00,11.66,39.77,6.04,19.16,26.28,40.30,2.55,0.46,22.13,20107.23,0.08,0.00,5.66,50.00,98.88,2.37
1500000US120860137003,Block Group 3; Census Tract 137; Miami-Dade County; Florida,0.00,13.85,10.24,1.01,0.00,39.49,6.54,13.85,16.98,36.44,0.00,0.00,21.46,1912.41,0.00,0.00,0.00,43.42,85.24,2.91
1500000US120860138011,Block Group 1; Census Tract 138.01; Miami-Dade County; Florida,0.00,11.23,10.69,0.00,10.03,29.65,3.96,16.39,22.84,32.16,7.14,1.62,12.16,6016.51,3.82,0.00,4.87,47.26,93.99,3.19
1500000US120860138021,Block Group 1; Census Tract 138.02; Miami-Dade County; Florida,0.00,3.44,23.75,0.00,7.96,3.44,4.38,3.44,41.16,46.17,6.69,2.30,10.85,8604.35,0.00,0.00,0.00,70.89,100.00,2.52
1500000US120860138022,Block Group 2; Census Tract 138.02; Miami-Dade County; Florida,0.00,20.26,12.11,0.34,12.15,32.87,4.57,33.33,15.60,19.74,11.31,3.00,22.03,19503.63,1.15,0.00,0.45,89.28,100.00,3.01
1500000US120860139001,Block Group 1; Census Tract 139; Miami-Dade County; Florida,0.00,4.56,15.78,1.87,0.00,31.01,1.99,6.04,9.71,13.79,2.28,3.07,4.33,4269.13,1.48,0.00,0.28,33.89,96.77,3
1500000US120860139002,Block Group 2; Census Tract 139; Miami-Dade County; Florida,0.00,0.00,20.35,0.68,0.00,16.63,1.24,9.41,10.37,23.68,0.00,4.13,1.05,5414.06,3.73,0.00,0.00,33.28,94.74,3.08
1500000US120860141001,Block Group 1; Census Tract 141; Miami-Dade County; Florida,0.00,0.00,9.86,0.00,0.00,0.00,0.00,19.23,5.78,0.00,57.69,1.28,57.69,45.93,0.00,0.00,40.51,57.69,49.79,4.77
1500000US120860142001,Block Group 1; Census Tract 142; Miami-Dade County; Florida,0.00,0.00,14.30,0.00,0.00,13.03,5.61,6.13,7.14,39.62,0.00,0.99,2.94,2770.36,0.00,0.00,1.10,9.93,92.41,3.31
1500000US120860142002,Block Group 2; Census Tract 142; Miami-Dade County; Florida,0.00,0.00,15.42,0.00,0.00,11.19,2.23,0.00,2.56,13.68,3.66,0.68,5.49,2711.32,0.00,0.00,3.92,9.35,85.87,2.98
1500000US120860142003,Block Group 3; Census Tract 142; Miami-Dade County; Florida,0.00,0.00,24.05,0.00,1.22,11.80,2.39,0.00,0.36,16.41,0.00,0.66,10.46,4788.51,1.45,0.00,0.00,8.42,96.77,2.89
1500000US120860143001,Block Group 1; Census Tract 143; Miami-Dade County; Florida,0.00,0.00,21.27,0.00,0.00,24.48,4.02,2.34,5.58,20.97,1.24,2.66,0.83,4206.14,1.61,0.00,0.87,12.22,91.96,3.32
1500000US120860143002,Block Group 2; Census Tract 143; Miami-Dade County; Florida,0.00,0.00,21.83,0.00,2.03,12.82,0.30,15.76,3.97,13.41,0.94,0.24,0.78,2253.05,1.56,0.00,0.00,6.86,93.78,2.57
1500000US120860144001,Block Group 1; Census Tract 144; Miami-Dade County; Florida,0.00,0.00,14.25,0.00,0.00,7.67,0.52,0.00,8.80,20.18,0.00,0.00,0.00,1669.19,1.65,0.00,9.30,9.40,90.70,3.6
1500000US120860144002,Block Group 2; Census Tract 144; Miami-Dade County; Florida,0.00,0.00,19.80,0.98,0.00,9.59,2.38,9.90,1.62,13.10,8.20,2.52,0.00,3083.64,3.43,0.00,0.00,15.57,87.61,3.9
1500000US120860144003,Block Group 3; Census Tract 144; Miami-Dade County; Florida,0.00,0.00,8.46,1.09,1.47,17.58,4.10,35.03,4.30,13.55,0.00,1.18,0.00,2308.60,0.35,0.00,3.01,49.94,93.11,2.8
1500000US120860145001,Block Group 1; Census Tract 145; Miami-Dade County; Florida,0.00,2.41,25.01,0.61,0.00,35.94,1.22,6.63,4.98,19.81,0.00,1.37,3.60,2783.71,0.56,0.00,0.05,7.53,83.80,3.2
1500000US120860145002,Block Group 2; Census Tract 145; Miami-Dade County; Florida,0.00,0.00,32.73,1.33,7.67,33.58,3.62,7.38,4.10,20.50,14.49,1.90,5.68,1532.68,0.67,0.00,0.00,17.05,100.00,2.99
1500000US120860145003,Block Group 3; Census Tract 145; Miami-Dade County; Florida,0.00,0.00,17.07,0.00,0.00,5.44,2.04,0.00,4.18,46.41,0.00,0.68,0.00,870.29,0.00,0.00,1.44,0.00,78.85,3.6
1500000US120860146011,Block Group 1; Census Tract 146.01; Miami-Dade County; Florida,0.00,11.36,41.99,0.00,0.00,27.27,0.00,11.36,26.94,15.77,5.36,0.00,17.50,8510.31,0.00,0.00,6.80,71.07,79.61,2.36
1500000US120860146012,Block Group 2; Census Tract 146.01; Miami-Dade County; Florida,0.00,16.44,11.64,0.00,3.01,44.16,3.48,22.15,17.20,9.88,0.00,0.57,16.94,7906.58,0.00,0.00,0.00,67.40,98.02,2.25
1500000US120860146021,Block Group 1; Census Tract 146.02; Miami-Dade County; Florida,0.00,0.96,23.22,0.00,0.00,15.58,0.00,4.04,15.98,39.77,6.65,4.35,10.05,3987.46,0.51,0.00,0.00,21.23,99.15,2.87
1500000US120860146022,Block Group 2; Census Tract 146.02; Miami-Dade County; Florida,0.00,3.83,24.06,0.00,1.48,52.33,5.86,10.00,14.54,7.89,5.79,3.25,0.00,11324.10,1.94,0.00,0.30,54.37,95.95,2.68
1500000US120860147011,Block Group 1; Census Tract 147.01; Miami-Dade County; Florida,0.00,14.03,13.72,0.00,0.00,26.26,6.81,14.03,8.45,2.27,11.44,4.57,11.44,10433.43,0.00,10.26,0.00,54.55,97.34,2.76
1500000US120860147012,Block Group 2; Census Tract 147.01; Miami-Dade County; Florida,0.00,0.00,23.35,0.00,40.04,42.09,11.98,3.24,6.26,22.52,9.11,0.00,48.31,8330.92,0.00,0.00,2.43,63.56,92.19,2.44
1500000US120860147021,Block Group 1; Census Tract 147.02; Miami-Dade County; Florida,0.00,0.00,12.82,0.00,0.00,28.74,5.05,16.09,4.31,36.50,0.00,0.00,27.70,7319.38,0.00,0.00,0.00,28.12,92.43,3.02
1500000US120860147022,Block Group 2; Census Tract 147.02; Miami-Dade County; Florida,0.00,0.00,25.90,0.00,0.00,25.60,7.06,7.90,1.92,13.45,13.46,0.00,6.73,2859.40,0.00,0.00,0.00,36.22,95.81,2.68
1500000US120860147023,Block Group 3; Census Tract 147.02; Miami-Dade County; Florida,0.00,0.00,29.21,0.00,0.00,19.82,5.57,0.00,8.52,42.64,0.00,2.23,18.32,1180.35,4.70,0.00,0.12,11.80,97.53,2.46
1500000US120860148001,Block Group 1; Census Tract 148; Miami-Dade County; Florida,0.00,14.29,3.67,0.00,0.00,45.24,3.47,21.43,2.55,14.47,8.88,0.00,0.00,4783.80,14.29,0.00,0.00,66.86,87.55,2.9
1500000US120860148002,Block Group 2; Census Tract 148; Miami-Dade County; Florida,0.00,0.00,17.46,0.00,2.04,21.08,4.57,18.00,9.53,20.11,14.69,1.38,26.94,2889.62,10.24,0.00,0.05,43.06,93.58,3.84
1500000US120860148003,Block Group 3; Census Tract 148; Miami-Dade County; Florida,0.00,18.57,28.41,0.00,25.26,57.38,3.04,24.90,8.11,19.56,0.00,1.13,38.78,3215.63,3.72,53.37,9.02,63.78,92.79,2.26
1500000US120860148004,Block Group 4; Census Tract 148; Miami-Dade County; Florida,0.00,25.54,26.13,1.27,0.00,42.14,2.03,31.17,20.46,36.63,4.73,1.19,13.14,5176.18,1.19,93.58,0.00,27.93,92.56,3.08
1500000US120860149001,Block Group 1; Census Tract 149; Miami-Dade County; Florida,0.00,5.24,33.29,2.83,1.11,17.54,3.15,7.86,7.54,33.33,0.00,2.19,0.00,2449.63,1.03,0.00,0.00,20.97,89.91,2.86
1500000US120860149002,Block Group 2; Census Tract 149; Miami-Dade County; Florida,0.00,2.58,18.07,0.00,1.89,43.65,5.54,4.05,6.69,27.99,19.14,1.63,5.26,4601.52,2.52,0.00,0.25,21.29,90.20,3.77
1500000US120860149003,Block Group 3; Census Tract 149; Miami-Dade County; Florida,11.67,14.83,33.96,0.00,3.16,41.96,4.25,39.43,6.76,31.82,0.00,2.07,4.38,3385.20,1.19,0.00,0.00,19.95,95.16,2.46
1500000US120860150011,Block Group 1; Census Tract 150.01; Miami-Dade County; Florida,0.00,0.00,40.44,0.00,0.00,13.74,0.00,5.60,16.01,17.69,0.00,2.28,18.43,3380.10,4.37,18.43,8.28,28.09,94.46,3.41
1500000US120860150012,Block Group 2; Census Tract 150.01; Miami-Dade County; Florida,0.00,0.00,26.22,0.00,7.12,24.62,9.87,5.87,10.10,24.95,2.95,2.36,6.60,2397.40,0.00,1.56,0.64,10.24,94.42,3.18
1500000US120860150013,Block Group 3; Census Tract 150.01; Miami-Dade County; Florida,0.00,0.00,22.01,0.00,3.14,37.50,2.12,0.00,7.77,19.84,0.00,0.00,0.00,4980.10,1.50,0.00,0.00,0.00,100.00,3.36
1500000US120860150021,Block Group 1; Census Tract 150.02; Miami-Dade County; Florida,17.98,23.32,43.60,0.00,4.70,32.02,1.15,25.84,3.74,36.45,5.22,5.01,0.00,2290.75,0.00,0.00,0.90,23.76,96.96,3.13
1500000US120860150022,Block Group 2; Census Tract 150.02; Miami-Dade County; Florida,0.00,9.51,8.26,0.00,0.00,29.01,8.77,9.51,4.00,9.54,14.30,0.86,2.04,3541.12,3.86,0.00,0.00,31.78,93.17,4.2
1500000US120860151011,Block Group 1; Census Tract 151.01; Miami-Dade County; Florida,0.00,0.00,3.63,0.00,0.00,24.38,7.10,0.00,4.10,2.79,4.36,1.29,35.95,1955.66,1.05,0.00,0.00,46.62,80.79,2.66
1500000US120860151012,Block Group 2; Census Tract 151.01; Miami-Dade County; Florida,0.00,0.00,10.61,0.00,0.00,11.22,3.63,0.00,10.86,12.21,0.00,1.12,0.00,4542.44,0.77,0.00,0.00,21.88,90.16,2.93
1500000US120860151013,Block Group 3; Census Tract 151.01; Miami-Dade County; Florida,0.00,0.00,10.17,0.00,0.00,9.50,4.93,0.00,7.37,8.63,0.00,1.95,0.00,2920.03,0.00,0.00,0.87,12.36,89.99,4.3
1500000US120860151021,Block Group 1; Census Tract 151.02; Miami-Dade County; Florida,0.00,0.00,31.65,0.00,0.00,0.00,3.77,0.00,1.42,4.76,0.00,1.63,0.00,2211.67,0.00,0.00,0.00,0.00,71.18,2.8
1500000US120860151022,Block Group 2; Census Tract 151.02; Miami-Dade County; Florida,0.00,0.00,9.58,0.00,0.00,27.95,7.10,1.21,1.38,13.83,1.56,0.00,0.00,988.29,4.06,0.00,0.23,8.24,91.32,3.94
1500000US120860151031,Block Group 1; Census Tract 151.03; Miami-Dade County; Florida,0.00,0.00,10.34,0.00,0.00,7.26,5.15,8.17,1.94,12.27,16.36,0.24,6.21,943.94,0.00,0.00,0.08,29.09,73.59,3.89
1500000US120860152011,Block Group 1; Census Tract 152.01; Miami-Dade County; Florida,0.00,0.00,11.66,0.00,0.00,21.02,8.08,0.00,1.28,4.48,0.70,0.00,14.09,3393.64,0.24,0.00,3.89,43.31,82.21,2.9
1500000US120860152012,Block Group 2; Census Tract 152.01; Miami-Dade County; Florida,0.00,0.00,11.26,0.00,0.00,5.66,9.91,0.00,4.91,32.33,15.89,0.75,1.56,234.04,1.09,0.00,0.00,27.34,88.60,3.83
1500000US120860152021,Block Group 1; Census Tract 152.02; Miami-Dade County; Florida,0.00,0.00,12.07,0.00,0.00,20.96,7.37,0.00,7.10,25.72,9.17,1.22,0.00,2673.26,1.39,0.00,0.93,29.59,91.58,3.92
1500000US120860152022,Block Group 2; Census Tract 152.02; Miami-Dade County; Florida,0.00,8.60,12.87,0.00,1.90,18.95,10.05,11.31,1.63,9.35,18.61,0.44,1.65,6547.43,0.32,0.00,0.00,39.75,71.63,3.14
1500000US120860153001,Block Group 1; Census Tract 153; Miami-Dade County; Florida,0.00,2.67,25.65,0.00,2.33,9.35,2.01,4.39,1.69,14.08,0.88,0.48,6.41,1941.29,0.53,0.00,0.00,19.24,99.74,2.75
1500000US120860153002,Block Group 2; Census Tract 153; Miami-Dade County; Florida,0.00,0.00,15.17,0.00,2.88,9.18,0.00,0.00,2.62,24.04,0.00,0.00,2.89,1839.15,1.83,0.00,0.00,0.00,99.48,3.63
1500000US120860153003,Block Group 3; Census Tract 153; Miami-Dade County; Florida,0.00,0.00,11.55,0.86,1.71,31.64,4.27,3.58,14.12,10.03,4.28,0.28,12.21,3721.88,2.69,0.00,0.00,20.34,93.93,3.83
1500000US120860154001,Block Group 1; Census Tract 154; Miami-Dade County; Florida,0.00,0.00,31.33,0.00,9.73,16.92,2.29,0.00,5.97,19.55,0.00,0.86,5.71,832.73,1.34,0.00,0.00,3.36,86.92,3.45
1500000US120860154002,Block Group 2; Census Tract 154; Miami-Dade County; Florida,3.42,6.24,17.38,0.00,4.76,29.57,6.38,7.43,11.23,22.07,0.00,0.90,15.81,2561.61,2.62,0.00,0.00,14.52,92.35,3.1
1500000US120860154003,Block Group 3; Census Tract 154; Miami-Dade County; Florida,0.00,27.73,22.30,0.00,5.28,47.04,7.94,35.51,12.20,25.19,0.00,0.86,12.90,3135.26,1.53,0.00,4.02,0.00,84.79,3.06
1500000US120860154004,Block Group 4; Census Tract 154; Miami-Dade County; Florida,0.00,0.00,14.70,0.00,4.67,11.11,8.15,0.00,4.44,3.33,0.00,6.55,4.67,1718.28,1.59,0.00,0.00,0.00,96.55,3.46
1500000US120860155011,Block Group 1; Census Tract 155.01; Miami-Dade County; Florida,0.00,0.00,35.89,0.00,2.59,23.61,9.46,3.93,1.93,26.28,0.00,0.21,0.00,2079.26,5.25,0.00,0.97,2.40,89.86,2.88
1500000US120860155012,Block Group 2; Census Tract 155.01; Miami-Dade County; Florida,0.00,2.19,31.50,0.00,20.61,12.54,2.19,15.67,1.53,25.55,0.00,3.89,14.91,2125.05,1.94,0.00,0.00,17.33,89.07,2.71
1500000US120860155021,Block Group 1; Census Tract 155.02; Miami-Dade County; Florida,0.00,0.85,22.71,0.00,8.59,16.28,0.70,8.88,10.49,22.79,4.81,2.21,9.45,2650.15,1.57,0.00,0.00,18.56,94.18,2.92
1500000US120860155022,Block Group 2; Census Tract 155.02; Miami-Dade County; Florida,0.00,0.00,20.74,0.00,5.15,22.18,5.90,0.00,4.78,11.75,6.50,2.46,17.62,1917.76,2.54,0.00,0.00,15.45,88.12,3.26
1500000US120860156001,Block Group 1; Census Tract 156; Miami-Dade County; Florida,8.09,3.40,11.85,0.00,3.29,26.38,4.45,14.61,3.38,18.63,2.26,0.00,1.23,4186.23,5.71,0.00,2.80,32.48,76.30,2.79
1500000US120860156002,Block Group 2; Census Tract 156; Miami-Dade County; Florida,0.00,1.82,16.41,0.00,0.00,10.57,11.17,1.82,3.14,28.68,2.45,0.58,17.79,4013.77,0.00,0.00,2.10,15.03,58.00,2.92
1500000US120860157001,Block Group 1; Census Tract 157; Miami-Dade County; Florida,0.00,0.00,28.31,0.00,2.05,13.76,0.79,13.76,0.82,18.64,0.00,0.55,0.00,604.78,2.68,0.00,0.00,8.70,79.42,3.23
1500000US120860157002,Block Group 2; Census Tract 157; Miami-Dade County; Florida,0.00,0.00,30.96,0.53,0.71,4.94,0.42,7.00,5.69,16.40,5.36,0.94,7.86,192.38,0.21,0.00,2.10,31.79,77.75,3.25
1500000US120860158001,Block Group 1; Census Tract 158; Miami-Dade County; Florida,0.00,0.00,27.56,0.99,0.00,8.41,2.64,0.00,14.84,27.55,3.08,0.37,14.32,4118.41,1.98,0.00,0.11,33.70,92.49,2.99
1500000US120860158002,Block Group 2; Census Tract 158; Miami-Dade County; Florida,0.00,0.00,22.24,0.00,2.83,16.67,0.00,1.93,9.90,17.09,5.94,1.43,10.93,3335.10,3.42,0.00,0.46,26.18,90.17,2.9
1500000US120860159001,Block Group 1; Census Tract 159; Miami-Dade County; Florida,0.00,7.73,15.77,0.37,0.00,29.33,3.34,7.73,11.75,9.57,22.57,0.87,13.27,2351.90,3.77,0.00,0.00,29.43,97.71,3.52
1500000US120860159002,Block Group 2; Census Tract 159; Miami-Dade County; Florida,0.00,0.00,35.29,0.00,2.95,5.99,5.86,1.84,6.94,12.83,0.00,0.00,10.71,2411.16,2.87,0.00,0.20,19.57,84.77,2.38
1500000US120860160001,Block Group 1; Census Tract 160; Miami-Dade County; Florida,0.00,0.00,30.31,0.67,1.35,10.34,6.32,2.07,0.22,13.73,1.73,0.52,3.08,2500.80,2.16,1.44,0.00,12.33,86.11,2.58
1500000US120860160002,Block Group 2; Census Tract 160; Miami-Dade County; Florida,0.00,0.00,36.02,0.00,0.00,7.90,5.17,15.53,6.53,37.21,0.00,3.79,9.03,4642.52,0.00,0.00,1.45,29.83,72.18,3.05
1500000US120860160003,Block Group 3; Census Tract 160; Miami-Dade County; Florida,0.00,9.87,21.14,0.07,0.00,28.83,7.57,9.87,14.31,28.90,4.55,0.91,15.58,3273.14,0.20,0.00,0.00,27.60,88.45,2.48
1500000US120860161001,Block Group 1; Census Tract 161; Miami-Dade County; Florida,0.00,0.00,31.83,0.00,16.00,7.65,4.99,0.00,0.00,22.16,0.00,3.43,6.50,2438.61,1.72,0.00,0.00,0.00,78.47,3.14
1500000US120860161002,Block Group 2; Census Tract 161; Miami-Dade County; Florida,0.00,0.00,27.01,0.00,0.00,4.16,2.22,3.03,6.03,16.22,0.00,4.59,3.91,4125.63,1.53,0.00,0.00,2.04,89.29,2.22
1500000US120860161003,Block Group 3; Census Tract 161; Miami-Dade County; Florida,0.00,0.00,21.74,0.00,2.65,12.72,1.69,0.00,12.19,15.25,1.89,0.66,17.05,3599.18,4.11,0.00,0.79,14.58,91.91,3.09
1500000US120860162001,Block Group 1; Census Tract 162; Miami-Dade County; Florida,0.00,8.61,16.94,0.17,0.00,11.11,4.11,8.61,8.37,23.76,4.72,3.17,1.94,1828.19,0.09,0.00,1.88,6.11,76.65,3.21
1500000US120860162002,Block Group 2; Census Tract 162; Miami-Dade County; Florida,0.00,1.42,31.20,0.00,8.65,28.24,3.64,4.44,5.38,20.88,0.00,1.41,17.17,3128.74,1.85,3.03,1.68,10.88,87.03,2.42
1500000US120860163001,Block Group 1; Census Tract 163; Miami-Dade County; Florida,0.00,5.13,30.57,0.00,0.00,16.44,0.75,30.47,4.60,35.44,0.51,2.13,1.27,2419.65,1.77,0.00,7.80,1.66,85.60,2.86
1500000US120860163002,Block Group 2; Census Tract 163; Miami-Dade County; Florida,0.00,0.00,24.44,0.00,1.46,31.38,7.80,5.10,0.00,11.58,0.00,0.72,9.27,2727.78,3.66,3.04,0.00,15.12,92.91,3.06
1500000US120860163003,Block Group 3; Census Tract 163; Miami-Dade County; Florida,0.00,0.00,10.73,0.00,0.00,19.31,2.62,2.76,2.16,12.26,0.00,1.26,0.00,1706.53,0.72,0.00,0.00,11.03,87.02,3.82
1500000US120860164011,Block Group 1; Census Tract 164.01; Miami-Dade County; Florida,0.00,0.00,24.11,0.43,0.00,15.16,2.59,7.58,10.87,22.97,6.06,3.99,5.08,2846.29,0.00,0.00,0.38,8.01,80.85,3.62
1500000US120860164012,Block Group 2; Census Tract 164.01; Miami-Dade County; Florida,0.00,2.01,11.72,0.14,0.00,28.09,6.54,5.56,0.24,8.40,4.20,1.11,0.00,4377.80,1.82,0.00,0.00,9.38,83.74,3.02
1500000US120860164021,Block Group 1; Census Tract 164.02; Miami-Dade County; Florida,0.00,13.94,9.88,1.24,1.75,17.96,0.86,16.62,3.52,12.83,0.00,3.81,0.00,3875.29,0.39,0.00,1.87,3.75,87.64,3.2
1500000US120860164022,Block Group 2; Census Tract 164.02; Miami-Dade County; Florida,0.00,0.00,25.36,0.00,0.00,27.19,7.79,0.00,6.10,17.41,16.86,3.08,10.59,373.00,0.00,0.00,0.18,16.86,90.94,4.32
1500000US120860165011,Block Group 1; Census Tract 165.01; Miami-Dade County; Florida,0.00,16.49,17.12,3.41,0.00,16.49,2.01,19.36,0.00,10.71,0.00,7.86,0.00,1742.43,6.46,0.00,0.00,10.58,82.80,3.67
1500000US120860165012,Block Group 2; Census Tract 165.01; Miami-Dade County; Florida,0.00,0.00,15.90,0.00,14.04,2.91,0.29,29.24,0.93,13.19,0.00,1.09,1.28,3679.15,1.14,0.00,1.18,23.29,82.63,3.79
1500000US120860165021,Block Group 1; Census Tract 165.02; Miami-Dade County; Florida,0.00,0.00,7.65,0.00,0.00,3.05,2.76,0.00,0.00,10.12,0.00,0.00,0.00,797.13,1.00,0.00,11.71,6.51,83.47,3.69
1500000US120860165022,Block Group 2; Census Tract 165.02; Miami-Dade County; Florida,0.00,0.00,9.24,0.00,0.00,18.06,1.93,6.98,1.94,2.33,3.15,0.68,0.00,4283.37,1.46,0.00,5.35,27.67,78.64,3.53
1500000US120860166001,Block Group 1; Census Tract 166; Miami-Dade County; Florida,0.00,0.00,27.99,0.54,2.44,21.49,0.00,0.00,2.40,16.59,2.26,0.00,10.71,3147.85,1.21,0.00,10.50,8.46,85.83,3.1
